month,start_station_name,member_casual,count_of_users
5,Clark St & Wrightwood Ave,member,510
5,Ellis Ave & 55th St,member,510
3,Paulina St & Flournoy St,member,509
3,Wells St & Evergreen Ave,member,509
2,Federal St & Polk St,member,508
4,Sedgwick St & Huron St,member,508
4,Rush St & Superior St,member,508
3,Streeter Dr & Grand Ave,member,507
3,Broadway & Belmont Ave,member,506
1,Halsted St & Clybourn Ave,member,502
3,Clarendon Ave & Gordon Ter,member,502
4,May St & Taylor St,member,502
4,Clinton St & Madison St,member,501
2,Sangamon St & Lake St,member,500
2,Wabash Ave & Grand Ave,member,499
3,Larrabee St & Division St,member,499
5,Michigan Ave & Lake St,member,499
3,Lakeview Ave & Fullerton Pkwy,member,498
3,Wells St & Polk St,member,497
1,Sheffield Ave & Webster Ave,member,496
3,Mies van der Rohe Way & Chestnut St,member,496
2,Sheffield Ave & Fullerton Ave,member,495
3,Pine Grove Ave & Irving Park Rd,member,494
5,Halsted St & Clybourn Ave,member,494
5,Clinton St & Washington Blvd,member,494
1,Canal St & Monroe St,member,493
3,Stetson Ave & South Water St,member,493
4,Clark St & Wrightwood Ave,member,493
1,Kimbark Ave & 53rd St,member,491
6,Wilton Ave & Belmont Ave,member,490
3,DuSable Lake Shore Dr & Belmont Ave,member,489
3,Jefferson St & Monroe St,member,489
5,Wabash Ave & Grand Ave,member,489
3,Aberdeen St & Monroe St,member,487
4,Clark St & Randolph St,member,487
5,State St & 33rd St,member,486
3,Halsted St & Dickens Ave,member,485
3,Wells St & Walton St,member,485
3,Clark St & Wellington Ave,member,485
6,Clark St & Lincoln Ave,member,485
2,Racine Ave & Fullerton Ave,member,484
7,Ashland Ave & Division St,member,484
7,Michigan Ave & Washington St,member,483
7,Broadway & Barry Ave,member,480
1,Wolcott Ave & Polk St,member,479
2,Sheridan Rd & Irving Park Rd,member,477
3,Rush St & Hubbard St,member,477
7,Wells St & Huron St,member,477
1,Peoria St & Jackson Blvd,member,476
3,Halsted St & Willow St,member,476
4,Ellis Ave & 55th St,member,476
6,Kingsbury St & Kinzie St,member,476
3,Wood St & Milwaukee Ave,member,474
3,Lincoln Ave & Diversey Pkwy,member,474
5,Kingsbury St & Kinzie St,member,474
6,University Ave & 57th St,member,474
2,Columbus Dr & Randolph St,member,473
4,Sheffield Ave & Kingsbury St,member,473
4,Clinton St & Washington Blvd,member,471
5,Sheffield Ave & Webster Ave,member,471
5,Michigan Ave & Oak St,member,471
6,Clark St & Elm St,member,471
5,Clark St & Armitage Ave,member,470
1,Calumet Ave & 33rd St,member,469
2,Wacker Dr & Washington St,member,469
3,Halsted St & Roosevelt Rd,member,469
4,900 W Harrison St,member,469
1,Michigan Ave & Washington St,member,468
5,MLK Jr Dr & 29th St,member,468
7,Wilton Ave & Belmont Ave,member,468
4,Rush St & Cedar St,member,467
3,Southport Ave & Wellington Ave,member,466
4,Southport Ave & Wellington Ave,member,466
1,Broadway & Cornelia Ave,member,465
4,Fairbanks Ct & Grand Ave,member,465
1,Ashland Ave & Division St,member,464
2,Clark St & Lake St,member,464
3,Milwaukee Ave & Wabansia Ave,member,464
6,Ashland Ave & Division St,member,464
6,Clinton St & Washington Blvd,member,464
4,Sheffield Ave & Wrightwood Ave,member,462
2,Mies van der Rohe Way & Chicago Ave,member,461
2,May St & Taylor St,member,461
1,Franklin St & Lake St,member,460
5,Broadway & Cornelia Ave,member,460
2,Clark St & Randolph St,member,459
2,Halsted St & Roosevelt Rd,member,459
3,Michigan Ave & Oak St,member,459
4,Dearborn St & Monroe St,member,458
3,Orleans St & Hubbard St,member,457
1,LaSalle St & Jackson Blvd,member,455
3,Wabash Ave & Adams St,member,454
5,Ashland Ave & Division St,member,453
1,Ravenswood Ave & Lawrence Ave,member,452
2,Fairbanks Ct & Grand Ave,member,452
3,State St & Van Buren St,member,452
6,Dearborn St & Erie St,member,452
6,Clark St & Wrightwood Ave,member,451
7,Montrose Harbor,member,451
1,Kingsbury St & Erie St,member,450
3,Aberdeen St & Randolph St,member,450
4,Sheridan Rd & Montrose Ave,member,450
1,Franklin St & Adams St (Temp),member,449
2,Southport Ave & Waveland Ave,member,449
5,Wabash Ave & Roosevelt Rd,member,449
7,Southport Ave & Waveland Ave,member,448
5,Theater on the Lake,member,447
1,Daley Center Plaza,member,446
3,Financial Pl & Ida B Wells Dr,member,446
4,Canal St & Jackson Blvd,member,445
1,Canal St & Madison St,member,444
3,Racine Ave & Congress Pkwy,member,444
5,Canal St & Adams St,member,444
3,Halsted St & Maxwell St,member,443
5,Wells St & Concord Ln,member,440
2,Broadway & Cornelia Ave,member,439
7,Clark St & Lincoln Ave,member,439
3,LaSalle St & Washington St,member,438
4,Michigan Ave & Washington St,member,438
1,Wabash Ave & 9th St,member,437
2,Rush St & Superior St,member,437
3,Cityfront Plaza Dr & Pioneer Ct,member,437
7,McClurg Ct & Ohio St,member,437
4,University Ave & 57th St,member,436
4,Mies van der Rohe Way & Chicago Ave,member,435
4,Wells St & Concord Ln,member,435
6,Sheffield Ave & Fullerton Ave,member,434
1,Mies van der Rohe Way & Chestnut St,member,433
1,Wilton Ave & Belmont Ave,member,432
4,Clark St & Winnemac Ave,member,431
2,Aberdeen St & Jackson Blvd,member,430
3,Stockton Dr & Wrightwood Ave,member,430
4,Halsted St & Fulton St,member,430
4,Clark St & Wellington Ave,member,430
7,Halsted St & Roscoe St,member,430
2,Pine Grove Ave & Waveland Ave,member,429
4,McClurg Ct & Erie St,member,429
7,Clinton St & Washington Blvd,member,429
3,Clark St & Berwyn Ave,member,428
1,Rush St & Superior St,member,427
5,Wilton Ave & Belmont Ave,member,426
5,Columbus Dr & Randolph St,member,426
7,DuSable Lake Shore Dr & Wellington Ave,member,426
1,Indiana Ave & Roosevelt Rd,member,425
2,LaSalle St & Jackson Blvd,member,425
4,Sheffield Ave & Fullerton Ave,member,425
4,Bissell St & Armitage Ave*,member,424
6,Broadway & Sheridan Rd,member,423
1,Wabash Ave & Roosevelt Rd,member,422
2,Larrabee St & Webster Ave,member,422
7,Damen Ave & Pierce Ave,member,422
2,Clark St & Newport St,member,421
3,Michigan Ave & 14th St,member,420
7,Wells St & Hubbard St,member,420
2,Sheridan Rd & Montrose Ave,member,419
7,DuSable Lake Shore Dr & Belmont Ave,member,419
6,Damen Ave & Pierce Ave,member,418
1,McClurg Ct & Ohio St,member,417
5,Wells St & Huron St,member,417
6,Shedd Aquarium,member,416
1,900 W Harrison St,member,414
1,Sheffield Ave & Wellington Ave,member,413
5,Pine Grove Ave & Waveland Ave,member,413
7,Wells St & Evergreen Ave,member,413
1,Ellis Ave & 58th St,member,411
3,Sheridan Rd & Buena Ave,member,411
3,Desplaines St & Randolph St,member,411
5,Broadway & Barry Ave,member,411
3,Sheffield Ave & Wrightwood Ave,member,410
4,Sheffield Ave & Wellington Ave,member,409
5,Clark St & Lincoln Ave,member,409
7,Larrabee St & Webster Ave,member,409
2,Clark St & Armitage Ave,member,408
3,Burling St & Diversey Pkwy,member,408
3,Millennium Park,member,408
3,Broadway & Wilson Ave,member,408
5,Millennium Park,member,406
7,Clark St & Wrightwood Ave,member,406
7,Halsted St & Clybourn Ave,member,406
4,Ogden Ave & Chicago Ave,member,405
6,Southport Ave & Waveland Ave,member,405
7,Shedd Aquarium,member,405
2,Broadway & Belmont Ave,member,403
4,Stockton Dr & Wrightwood Ave,member,403
7,Pine Grove Ave & Waveland Ave,member,403
1,Damen Ave & Pierce Ave,member,402
5,DuSable Lake Shore Dr & Belmont Ave,member,402
5,Kimbark Ave & 53rd St,member,402
7,New St & Illinois St,member,401
7,Larrabee St & Kingsbury St,member,401
1,Aberdeen St & Jackson Blvd,member,400
1,Paulina St & Flournoy St,member,400
1,Canal St & Jackson Blvd,member,400
2,Broadway & Sheridan Rd,member,399
3,Ritchie Ct & Banks St,member,399
1,Clark St & Armitage Ave,member,398
2,Paulina St & Flournoy St,member,398
1,Federal St & Polk St,member,397
3,Fairbanks St & Superior St,member,397
4,Wabash Ave & 9th St,member,397
5,Sheffield Ave & Waveland Ave,member,397
3,Bissell St & Armitage Ave*,member,396
5,Clinton St & Madison St,member,396
5,Dearborn Pkwy & Delaware Pl,member,395
2,Clark St & Winnemac Ave,member,394
2,Desplaines St & Kinzie St,member,393
3,Honore St & Division St,member,393
3,Kedzie Ave & Milwaukee Ave,member,393
4,State St & Chicago Ave,member,393
5,Calumet Ave & 33rd St,member,391
7,Sheridan Rd & Irving Park Rd,member,391
3,Hermitage Ave & Polk St,member,390
7,Broadway & Waveland Ave,member,389
1,Franklin St & Chicago Ave,member,388
1,Wacker Dr & Washington St,member,388
2,900 W Harrison St,member,388
2,Wood St & Milwaukee Ave,member,388
1,Clark St & Schiller St,member,387
1,Halsted St & Roosevelt Rd,member,387
4,Franklin St & Illinois St,member,387
4,Wells St & Polk St,member,387
3,Ogden Ave & Race Ave,member,386
6,Lincoln Ave & Fullerton Ave,member,384
2,Halsted St & Clybourn Ave,member,382
3,DuSable Lake Shore Dr & Wellington Ave,member,382
3,Harper Ave & 59th St,member,380
1,Ogden Ave & Chicago Ave,member,379
2,Sheffield Ave & Kingsbury St,member,379
3,Larrabee St & Oak St,member,379
3,Damen Ave & Chicago Ave,member,379
5,Broadway & Waveland Ave,member,378
2,Clark St & Schiller St,member,377
2,Franklin St & Monroe St,member,377
3,Clark St & Grace St,member,377
6,Wells St & Hubbard St,member,377
7,LaSalle St & Illinois St,member,377
2,Lakeview Ave & Fullerton Pkwy,member,376
5,Indiana Ave & Roosevelt Rd,member,376
7,Lincoln Ave & Fullerton Ave,member,376
2,Milwaukee Ave & Grand Ave,member,375
2,Wells St & Evergreen Ave,member,375
2,Sedgwick St & North Ave,member,374
2,Ellis Ave & 58th St,member,374
6,Montrose Harbor,member,374
7,Dearborn St & Erie St,member,374
1,Clark St & Lake St,member,373
3,Greenview Ave & Fullerton Ave,member,373
3,Rhodes Ave & 32nd St,member,373
3,Sangamon St & Washington Blvd,member,373
2,Wilton Ave & Diversey Pkwy,member,372
3,Michigan Ave & 18th St,member,372
4,Sheridan Rd & Irving Park Rd,member,372
5,Michigan Ave & Washington St,member,372
7,Sheffield Ave & Webster Ave,member,372
7,Wabash Ave & Grand Ave,member,372
2,State St & Van Buren St,member,371
6,Broadway & Cornelia Ave,member,371
3,Orleans St & Chestnut St (NEXT Apts),member,370
6,Broadway & Waveland Ave,member,370
1,Southport Ave & Waveland Ave,member,369
1,Southport Ave & Roscoe St,member,368
2,Aberdeen St & Randolph St,member,367
5,DuSable Lake Shore Dr & Diversey Pkwy,member,367
6,Sheffield Ave & Wrightwood Ave,member,367
2,Ogden Ave & Chicago Ave,member,366
5,Loomis St & Lexington St,member,366
5,DuSable Lake Shore Dr & Monroe St,member,366
2,Wabash Ave & 9th St,member,365
3,LaSalle Dr & Huron St,member,365
3,Woodlawn Ave & 55th St,member,365
4,Streeter Dr & Grand Ave,member,364
5,LaSalle St & Jackson Blvd,member,364
6,Clark St & Armitage Ave,member,364
2,McClurg Ct & Ohio St,member,363
5,Wells St & Hubbard St,member,363
7,Orleans St & Merchandise Mart Plaza,member,363
2,Ravenswood Ave & Lawrence Ave,member,362
3,Dayton St & North Ave,member,362
4,Jefferson St & Monroe St,member,362
2,Kingsbury St & Erie St,member,361
3,Western Ave & Winnebago Ave,member,361
3,Larrabee St & Armitage Ave,member,361
4,Racine Ave & Belmont Ave,member,361
4,Rhodes Ave & 32nd St,member,361
5,Clark St & Winnemac Ave,member,361
6,DuSable Lake Shore Dr & Diversey Pkwy,member,361
3,Clark St & Leland Ave,member,360
6,Lincoln Ave & Diversey Pkwy,member,360
6,Racine Ave & Fullerton Ave,member,360
7,Sheffield Ave & Wrightwood Ave,member,360
2,Canal St & Jackson Blvd,member,359
2,Halsted St & Roscoe St,member,359
6,Clark St & Newport St,member,359
1,Lincoln Ave & Fullerton Ave,member,358
1,Sheffield Ave & Kingsbury St,member,357
3,Wabash Ave & Wacker Pl,member,357
3,Green St & Washington Blvd,member,357
4,Wells St & Walton St,member,357
5,May St & Taylor St,member,357
5,Orleans St & Merchandise Mart Plaza,member,357
7,Broadway & Cornelia Ave,member,357
3,Elston Ave & Cortland St,member,356
1,May St & Taylor St,member,355
2,Woodlawn Ave & 55th St,member,355
3,Michigan Ave & Madison St,member,355
6,Larrabee St & Webster Ave,member,355
1,State St & Kinzie St,member,354
1,State St & Randolph St,member,353
3,Western Ave & Leland Ave,member,353
5,Clinton St & Lake St,member,353
7,Ravenswood Ave & Lawrence Ave,member,353
1,Clark St & Randolph St,member,352
1,Desplaines St & Jackson Blvd,member,352
2,Southport Ave & Roscoe St,member,352
3,Throop St & Taylor St,member,352
4,Sedgwick St & Webster Ave,member,351
4,Franklin St & Chicago Ave,member,351
4,Dayton St & North Ave,member,351
5,Dearborn St & Erie St,member,351
5,Damen Ave & Pierce Ave,member,351
1,Sedgwick St & North Ave,member,350
1,Mies van der Rohe Way & Chicago Ave,member,350
5,Broadway & Sheridan Rd,member,350
6,Pine Grove Ave & Irving Park Rd,member,350
2,Orleans St & Hubbard St,member,349
3,Clybourn Ave & Division St,member,349
7,Clark St & Newport St,member,349
2,Michigan Ave & Oak St,member,348
3,Clark St & Bryn Mawr Ave,member,347
4,Broadway & Waveland Ave,member,347
5,Dearborn St & Monroe St,member,347
3,Racine Ave & Belmont Ave,member,346
4,Aberdeen St & Randolph St,member,346
5,Larrabee St & Kingsbury St,member,346
6,Clark St & Winnemac Ave,member,346
7,Lakeview Ave & Fullerton Pkwy,member,346
1,New St & Illinois St,member,345
2,Clark St & Chicago Ave,member,345
3,Canal St & Taylor St,member,345
5,Sedgwick St & Webster Ave,member,345
3,California Ave & Milwaukee Ave,member,344
4,Clark St & Lake St,member,344
4,Wood St & Milwaukee Ave,member,344
7,St. Clair St & Erie St,member,344
7,Halsted St & Wrightwood Ave,member,344
1,Rush St & Cedar St,member,343
2,Wells St & Polk St,member,343
7,Lakefront Trail & Bryn Mawr Ave,member,342
1,Sheridan Rd & Montrose Ave,member,341
5,Ellis Ave & 58th St,member,341
7,Clark St & Drummond Pl,member,341
3,DuSable Lake Shore Dr & North Blvd,member,340
5,DuSable Lake Shore Dr & Wellington Ave,member,340
5,Green St & Madison St,member,339
5,New St & Illinois St,member,339
7,Southport Ave & Roscoe St,member,339
1,Sangamon St & Lake St,member,338
4,Ogden Ave & Race Ave,member,338
6,Dearborn Pkwy & Delaware Pl,member,338
1,Sedgwick St & Huron St,member,336
3,Field Blvd & South Water St,member,336
1,Wells St & Evergreen Ave,member,335
4,Rush St & Hubbard St,member,335
7,Clinton St & Jackson Blvd,member,335
2,Fairbanks St & Superior St,member,334
4,Canal St & Adams St,member,334
4,Milwaukee Ave & Wabansia Ave,member,333
4,Morgan St & Polk St,member,333
6,DuSable Lake Shore Dr & Wellington Ave,member,333
7,Green St & Madison St,member,333
1,Halsted St & Willow St,member,332
3,Lake Park Ave & 56th St,member,331
4,Desplaines St & Randolph St,member,331
5,Franklin St & Lake St,member,331
1,Clark St & Drummond Pl,member,330
7,Sheridan Rd & Montrose Ave,member,330
1,Clark St & Winnemac Ave,member,329
3,Damen Ave & Division St,member,329
5,Wilton Ave & Diversey Pkwy,member,329
6,Wilton Ave & Diversey Pkwy,member,329
1,LaSalle St & Washington St,member,328
3,Ashland Ave & Blackhawk St,member,328
3,Southport Ave & Belmont Ave,member,328
5,St. Clair St & Erie St,member,328
5,Lincoln Ave & Fullerton Ave,member,328
7,Clark St & Schiller St,member,328
1,Halsted St & Wrightwood Ave,member,327
3,Clarendon Ave & Junior Ter,member,327
7,State St & Chicago Ave,member,327
4,Michigan Ave & 8th St,member,326
5,Larrabee St & Webster Ave,member,326
3,Elizabeth St & Fulton St,member,325
7,Franklin St & Chicago Ave,member,325
4,Wells St & Hubbard St,member,324
3,Sheffield Ave & Willow St,member,323
3,Wood St & Taylor St (Temp),member,322
4,Loomis St & Lexington St,member,322
6,Halsted St & Roscoe St,member,322
7,Sheffield Ave & Waveland Ave,member,322
7,Wood St & Milwaukee Ave,member,322
1,Franklin St & Illinois St,member,321
3,Damen Ave & Grand Ave,member,321
7,Desplaines St & Kinzie St,member,321
2,Clark St & Wellington Ave,member,320
2,New St & Illinois St,member,320
5,Wells St & Evergreen Ave,member,320
6,Clarendon Ave & Gordon Ter,member,320
7,Dearborn Pkwy & Delaware Pl,member,320
7,Fairbanks Ct & Grand Ave,member,320
1,Wilton Ave & Diversey Pkwy,member,319
1,Dayton St & North Ave,member,319
2,Sheffield Ave & Waveland Ave,member,319
3,State St & Pearson St,member,319
3,Damen Ave & Cortland St,member,318
4,Wells St & Huron St,member,318
5,LaSalle St & Illinois St,member,318
5,Morgan St & Polk St,member,318
1,Aberdeen St & Monroe St,member,317
1,Broadway & Belmont Ave,member,317
2,Lincoln Ave & Diversey Pkwy,member,317
3,Walsh Park,member,317
6,Sheridan Rd & Irving Park Rd,member,317
7,Clinton St & Madison St,member,317
1,Pine Grove Ave & Irving Park Rd,member,316
7,Columbus Dr & Randolph St,member,316
1,Milwaukee Ave & Wabansia Ave,member,315
3,N Green St & W Lake St,member,315
4,Western Ave & Winnebago Ave,member,315
4,Broadway & Barry Ave,member,315
6,Halsted St & Clybourn Ave,member,315
1,Stetson Ave & South Water St,member,314
1,Clarendon Ave & Gordon Ter,member,313
2,Clark St & Drummond Pl,member,313
3,Ada St & Washington Blvd,member,313
6,DuSable Lake Shore Dr & Monroe St,member,313
1,LaSalle Dr & Huron St,member,312
1,Clark St & Chicago Ave,member,312
2,Halsted St & Wrightwood Ave,member,312
7,Sheffield Ave & Wellington Ave,member,312
7,Damen Ave & Cortland St,member,312
1,Southport Ave & Wellington Ave,member,311
1,Desplaines St & Randolph St,member,311
1,Broadway & Sheridan Rd,member,311
5,Rush St & Cedar St,member,311
1,Wells St & Walton St,member,310
3,Ashland Ave & Augusta Blvd,member,310
5,Clark St & Berwyn Ave,member,310
7,Dearborn St & Monroe St,member,310
2,Clark St & Bryn Mawr Ave,member,309
2,State St & Randolph St,member,309
2,Sedgwick St & Huron St,member,309
4,State St & 35th St,member,309
5,Canal St & Madison St,member,309
7,Federal St & Polk St,member,309
5,Lincoln Ave & Diversey Pkwy,member,308
7,Adler Planetarium,member,308
4,State St & Kinzie St,member,307
4,Larrabee St & Webster Ave,member,307
5,Ritchie Ct & Banks St,member,307
6,Southport Ave & Wrightwood Ave,member,307
6,Desplaines St & Kinzie St,member,306
7,Sheffield Ave & Fullerton Ave,member,306
1,Larrabee St & Division St,member,305
5,Halsted St & Roscoe St,member,305
5,Woodlawn Ave & 55th St,member,305
3,Michigan Ave & 8th St,member,304
4,Lakeview Ave & Fullerton Pkwy,member,304
7,Clarendon Ave & Gordon Ter,member,304
7,Broadway & Sheridan Rd,member,304
1,Wabash Ave & Wacker Pl,member,303
1,MLK Jr Dr & 29th St,member,303
3,LaSalle St & Adams St,member,303
3,Wood St & Chicago Ave,member,303
7,Stockton Dr & Wrightwood Ave,member,303
2,Dearborn St & Adams St,member,302
3,Clark St & Ida B Wells Dr,member,302
4,DuSable Lake Shore Dr & Monroe St,member,302
7,Kingsbury St & Erie St,member,302
7,Sedgwick St & Webster Ave,member,302
1,Jefferson St & Monroe St,member,301
3,Southport Ave & Wrightwood Ave,member,301
5,Daley Center Plaza,member,301
6,Wells St & Huron St,member,301
2,Lake Park Ave & 56th St,member,300
3,Clifton Ave & Armitage Ave,member,300
7,Clark St & Winnemac Ave,member,300
4,Clarendon Ave & Gordon Ter,member,299
1,Fairbanks St & Superior St,member,298
3,Southport Ave & Irving Park Rd,member,298
5,Southport Ave & Waveland Ave,member,298
5,Sheffield Ave & Wellington Ave,member,298
5,Franklin St & Monroe St,member,298
2,Halsted St & Willow St,member,297
2,Lincoln Ave & Fullerton Ave,member,297
3,Wabash Ave & 16th St,member,297
4,Halsted St & Wrightwood Ave,member,297
5,Rush St & Superior St,member,297
1,State St & Pearson St,member,296
2,Field Blvd & South Water St,member,296
2,DuSable Lake Shore Dr & Belmont Ave,member,296
3,Eckhart Park,member,296
6,Sheffield Ave & Webster Ave,member,296
4,Cityfront Plaza Dr & Pioneer Ct,member,295
5,Southport Ave & Wellington Ave,member,295
1,Clark St & Newport St,member,294
1,Aberdeen St & Randolph St,member,294
1,Racine Ave & Fullerton Ave,member,294
2,LaSalle Dr & Huron St,member,294
3,Michigan Ave & Jackson Blvd,member,294
5,Racine Ave & Fullerton Ave,member,294
2,Bissell St & Armitage Ave*,member,293
4,Larrabee St & North Ave,member,293
5,LaSalle Dr & Huron St,member,293
7,Clarendon Ave & Junior Ter,member,293
